gene_symbol,cbio_sample_uid,study_id,sample_id,sample_list_id,molecular_profile_id,profile_gene_panel,study_label,sample_rank,is_gene_profiled,human_symbols_mutated,mutation_classes,mutation_class,n_cell_mutations,gene_label,candidate_group,human_symbols,has_human_orthologue,n_profiled_samples,n_altered_samples,occurrence_pct,human_gene_length_bp,human_gene_lengths_bp,human_gene_length_source,human_gene_assembly,candidate_group_plot,cbio_human_label,cbio_row_label,mutation_class_plot
Otog,cscc_dfarber_2015::S06-38853-TP-S09-31237-NT,cscc_dfarber_2015,S06-38853-TP-S09-31237-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,17,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S07-16280-TP-NT,cscc_dfarber_2015,S07-16280-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,18,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S08-41239-TP-NT,cscc_dfarber_2015,S08-41239-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,19,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S08-7608-TP-NT,cscc_dfarber_2015,S08-7608-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,20,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S09-2518-TP-S12-11594-NT,cscc_dfarber_2015,S09-2518-TP-S12-11594-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,21,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S09-31237-TP-NT,cscc_dfarber_2015,S09-31237-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,22,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S10-24679-TP-NT,cscc_dfarber_2015,S10-24679-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,23,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S10-44607-TP-S12-17796-NT,cscc_dfarber_2015,S10-44607-TP-S12-17796-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,24,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S10-47754-TP-S12-22512-NT,cscc_dfarber_2015,S10-47754-TP-S12-22512-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,25,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S12-11594-TP-NT,cscc_dfarber_2015,S12-11594-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,26,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S12-17796-TP-NT,cscc_dfarber_2015,S12-17796-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,27,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S12-22512-TP-NT,cscc_dfarber_2015,S12-22512-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,28,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S12-23181-TP-NT,cscc_dfarber_2015,S12-23181-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,29,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_hgsc_bcm_2014::CSCC-1-T,cscc_hgsc_bcm_2014,CSCC-1-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,30,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-10-T,cscc_hgsc_bcm_2014,CSCC-10-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,31,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-11-T,cscc_hgsc_bcm_2014,CSCC-11-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,32,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-15-T,cscc_hgsc_bcm_2014,CSCC-15-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,33,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-16-T,cscc_hgsc_bcm_2014,CSCC-16-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,34,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-17-T,cscc_hgsc_bcm_2014,CSCC-17-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,35,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-18-T,cscc_hgsc_bcm_2014,CSCC-18-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,36,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-19-T,cscc_hgsc_bcm_2014,CSCC-19-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,37,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-2-T,cscc_hgsc_bcm_2014,CSCC-2-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,38,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-20-T,cscc_hgsc_bcm_2014,CSCC-20-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,39,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-27-T,cscc_hgsc_bcm_2014,CSCC-27-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,40,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-29-T,cscc_hgsc_bcm_2014,CSCC-29-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,41,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-30-T,cscc_hgsc_bcm_2014,CSCC-30-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,42,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-31-T,cscc_hgsc_bcm_2014,CSCC-31-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,43,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-32-T,cscc_hgsc_bcm_2014,CSCC-32-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,44,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-35-T,cscc_hgsc_bcm_2014,CSCC-35-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,45,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-37-T,cscc_hgsc_bcm_2014,CSCC-37-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,46,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-38-T,cscc_hgsc_bcm_2014,CSCC-38-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,47,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-4-T,cscc_hgsc_bcm_2014,CSCC-4-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,48,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-40-T,cscc_hgsc_bcm_2014,CSCC-40-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,49,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-41-T,cscc_hgsc_bcm_2014,CSCC-41-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,50,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-42-T,cscc_hgsc_bcm_2014,CSCC-42-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,51,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-44-T,cscc_hgsc_bcm_2014,CSCC-44-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,52,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-45-T,cscc_hgsc_bcm_2014,CSCC-45-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,53,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-46-T,cscc_hgsc_bcm_2014,CSCC-46-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,54,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-47-T,cscc_hgsc_bcm_2014,CSCC-47-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,55,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-49-T,cscc_hgsc_bcm_2014,CSCC-49-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,56,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-5-T,cscc_hgsc_bcm_2014,CSCC-5-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,57,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-52-T,cscc_hgsc_bcm_2014,CSCC-52-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,58,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-54-T,cscc_hgsc_bcm_2014,CSCC-54-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,59,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-55-T,cscc_hgsc_bcm_2014,CSCC-55-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,60,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-56-T,cscc_hgsc_bcm_2014,CSCC-56-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,61,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-57-T,cscc_hgsc_bcm_2014,CSCC-57-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,62,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-58-T,cscc_hgsc_bcm_2014,CSCC-58-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,63,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-59-T,cscc_hgsc_bcm_2014,CSCC-59-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,64,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-6-T,cscc_hgsc_bcm_2014,CSCC-6-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,65,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-60-T,cscc_hgsc_bcm_2014,CSCC-60-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,66,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-62-T,cscc_hgsc_bcm_2014,CSCC-62-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,67,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_hgsc_bcm_2014::CSCC-7-T,cscc_hgsc_bcm_2014,CSCC-7-T,cscc_hgsc_bcm_2014_sequenced,cscc_hgsc_bcm_2014_mutations,NA,cscc_hgsc_bcm_2014,68,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample1,cscc_ucsf_2021,cscc-ucsf-2021-Sample1,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,69,TRUE,OTOG,Missense,Missense,1,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Missense
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample10,cscc_ucsf_2021,cscc-ucsf-2021-Sample10,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,70,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample11,cscc_ucsf_2021,cscc-ucsf-2021-Sample11,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,71,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample12,cscc_ucsf_2021,cscc-ucsf-2021-Sample12,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,72,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample13,cscc_ucsf_2021,cscc-ucsf-2021-Sample13,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,73,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample14,cscc_ucsf_2021,cscc-ucsf-2021-Sample14,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,74,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
Otog,cscc_ucsf_2021::cscc-ucsf-2021-Sample15,cscc_ucsf_2021,cscc-ucsf-2021-Sample15,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,75,TRUE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not altered
